Year,Week,Product,UOM,Deposit,Quantity
2024,38,377,Lts.,10,200.0
2024,38,377,Lts.,61,560.0
2024,38,377,Lts.,63,20.0
2024,38,378,Lts.,62,295.0
2024,38,380,Kgs.,2,300.0
2024,38,380,Kgs.,3,160.0
2024,38,380,Kgs.,10,230.0
2024,38,380,Kgs.,14,30.0
2024,38,380,Kgs.,15,110.0
2024,38,380,Kgs.,61,930.0
2024,38,380,Kgs.,62,1210.0
2024,38,380,Kgs.,63,995.0
2024,38,41,Lts.,2,20.0
2024,38,41,Lts.,3,400.0
2024,38,41,Lts.,10,140.0
2024,38,41,Lts.,11,1420.0
2024,38,41,Lts.,14,220.0
2024,38,41,Lts.,15,1360.0
2024,38,41,Lts.,61,500.0
2024,38,41,Lts.,62,2000.0
2024,38,41,Lts.,63,8060.0
2024,38,42,Lts.,3,20.0
2024,38,42,Lts.,4,400.0
2024,38,42,Lts.,10,40.0
2024,38,42,Lts.,14,40.0
2024,38,42,Lts.,15,40.0
2024,38,42,Lts.,61,240.0
2024,38,42,Lts.,62,500.0
2024,38,42,Lts.,63,320.0
2024,38,431,Lts.,10,10.0
2024,38,431,Lts.,62,10.0
2024,38,44,Lts.,3,280.0
2024,38,44,Lts.,62,920.0
2024,38,44,Lts.,63,1060.0
2024,38,449,Kgs.,1,4.0
2024,38,449,Kgs.,10,5.0
2024,38,449,Kgs.,14,42.0
2024,38,449,Kgs.,15,6.0
2024,38,449,Kgs.,63,427.0
2024,38,461,Tn.,62,0.025
2024,38,462,Tn.,63,0.5
2024,38,48,Lts.,3,160.0
2024,38,481,Tn.,14,0.3
2024,38,481,Tn.,62,1.025
2024,38,481,Tn.,63,2.025
2024,38,485,Tn.,2,24.0
2024,38,50,Lts.,62,45.0
2024,38,51,Lts.,10,60.0
2024,38,51,Lts.,11,20.0
2024,38,51,Lts.,62,150.0
2024,38,51,Lts.,63,20.0
2024,38,52,Lts.,3,15.0
2024,38,52,Lts.,61,5.0
2024,38,52,Lts.,62,240.0
2024,38,52,Lts.,63,15.0
2024,38,53,Kgs.,3,2.8
2024,38,53,Kgs.,4,31.2
2024,38,53,Kgs.,15,46.800000000000004
2024,38,53,Kgs.,62,6.9
2024,38,53,Kgs.,63,21.3
2024,38,54,Lts.,1,10.0
2024,38,54,Lts.,3,20.0
2024,38,54,Lts.,10,40.0
2024,38,54,Lts.,11,50.0
2024,38,54,Lts.,14,125.0
2024,38,54,Lts.,15,90.0
2024,38,54,Lts.,62,1165.0
2024,38,54,Lts.,63,160.0
2024,38,56,Kgs.,2,10.0
2024,38,56,Kgs.,15,0.5
2024,38,57,Lts.,3,100.0
2024,38,57,Lts.,14,5.0
2024,38,57,Lts.,15,10.0
2024,38,57,Lts.,62,215.0
2024,38,57,Lts.,63,285.0
2024,38,59,Lts.,3,5.0
2024,38,59,Lts.,10,15.0
2024,38,59,Lts.,15,10.0
2024,38,59,Lts.,62,25.0
2024,38,59,Lts.,63,10.0
2024,38,60,Lts.,3,35.0
2024,38,60,Lts.,15,25.0
2024,38,60,Lts.,62,310.0
2024,38,60,Lts.,63,40.0
2024,38,61,Lts.,63,200.0
2024,38,63,Lts.,61,25.0
2024,38,63,Lts.,62,5.0
2024,38,63,Lts.,63,75.0
2024,38,65,Lts.,2,1000.0
2024,38,65,Lts.,3,840.0
2024,38,65,Lts.,10,460.0
2024,38,65,Lts.,11,500.0
2024,38,65,Lts.,14,10060.0
2024,38,65,Lts.,15,2980.0
2024,38,65,Lts.,61,6940.0
2024,38,65,Lts.,62,57960.0
2024,38,65,Lts.,63,16600.0
2024,38,68,Lts.,3,5.0
2024,38,68,Lts.,15,20.0
2024,38,68,Lts.,61,5.0
2024,38,68,Lts.,62,110.0
2024,38,68,Lts.,63,40.0
2024,38,687,Bls.,63,40.0
2024,38,693,Lts.,15,17.0
2024,38,693,Lts.,62,65.0
2024,38,693,Lts.,63,112.0
2024,38,696,Lts.,3,2.0
2024,38,711,Kgs.,3,0.6
2024,38,711,Kgs.,14,7.2
2024,38,711,Kgs.,62,53.1
2024,38,711,Lts.,63,10.0
2024,38,719,Kgs.,2,10.32
2024,38,719,Kgs.,10,30.1
2024,38,719,Kgs.,15,3.44
2024,38,719,Kgs.,61,12.9
2024,38,719,Kgs.,62,191.78
2024,38,719,Kgs.,63,9.46
2024,38,719,Lts.,3,35.0
2024,38,719,Lts.,10,15.0
2024,38,719,Lts.,11,105.0
2024,38,719,Lts.,61,50.0
2024,38,719,Lts.,62,15.0
2024,38,719,Lts.,63,195.0
2024,38,73,Lts.,62,320.0
2024,38,734,Lts.,15,120.0
2024,38,734,Lts.,63,305.0
2024,38,735,Lts.,2,300.0
2024,38,735,Lts.,3,120.0
2024,38,735,Lts.,10,120.0
2024,38,735,Lts.,11,120.0
2024,38,735,Lts.,14,80.0
2024,38,735,Lts.,61,1520.0
2024,38,735,Lts.,62,500.0
2024,38,735,Lts.,63,460.0
2024,38,76,Lts.,61,60.0
2024,38,766,Tn.,61,1.15
2024,38,768,Tn.,3,0.8
2024,38,768,Tn.,15,0.05
2024,38,774,Tn.,7,0.072
2024,38,774,Tn.,63,0.25
2024,38,774,Tn.,70,4.9
2024,38,777,Tn.,61,0.9
2024,38,78,Kgs.,3,1.25
2024,38,78,Kgs.,14,0.75
2024,38,78,Kgs.,61,0.25
2024,38,783,Kgs.,61,20.0
2024,38,783,Kgs.,63,7.5
2024,38,784,Lts.,3,15.0
2024,38,784,Pack,10,11.0
2024,38,784,Pack,63,2.0
2024,38,792,Lts.,4,15.0
2024,38,793,Lts.,62,10.0
2024,38,794,Tn.,3,0.5
2024,38,794,Tn.,14,1.8
2024,38,794,Tn.,61,2.45
2024,38,794,Tn.,70,0.075
2024,38,796,Bls.,61,43.0
2024,38,797,Bls.,61,7.0
2024,38,80,Lts.,15,40.0
2024,38,80,Lts.,62,760.0
2024,38,80,Lts.,63,480.0
2024,38,800,Lts.,62,5.0
2024,38,808,Bls.,3,41.0
2024,38,808,Bls.,61,77.0
2024,38,808,Bls.,63,91.0
2024,38,808,Bls.,70,650.0
2024,38,809,Lts.,3,20.0
2024,38,809,Lts.,10,205.0
2024,38,809,Lts.,15,40.0
2024,38,809,Lts.,22,40.0
2024,38,809,Lts.,42,20.0
2024,38,809,Lts.,61,120.0
2024,38,809,Lts.,62,410.0
2024,38,809,Lts.,63,205.0
2024,38,810,Lts.,1,20.0
2024,38,810,Lts.,3,20.0
2024,38,810,Lts.,10,205.0
2024,38,810,Lts.,62,20.0
2024,38,811,Lts.,10,205.0
2024,38,811,Lts.,15,20.0
2024,38,811,Lts.,62,20.0
2024,38,813,Kgs.,10,31.8
2024,38,813,Kgs.,63,15.9
2024,38,814,Lts.,61,125.0
2024,38,814,Lts.,63,25.0
2024,38,818,Lts.,3,40.0
2024,38,818,Lts.,15,80.0
2024,38,818,Lts.,61,140.0
2024,38,819,Lts.,61,165.0
2024,38,824,Lts.,61,6.0
2024,38,825,Tn.,70,3.0
2024,38,828,Unid.,15,1.0
2024,38,83,Lts.,15,20.0
2024,38,83,Lts.,61,10.0
2024,38,83,Lts.,62,45.0
2024,38,848,Bls.,3,100.0
2024,38,848,Bls.,61,168.0
2024,38,848,Bls.,63,41.0
2024,38,848,Bls.,70,2644.0
2024,38,849,Bls.,3,107.0
2024,38,849,Bls.,4,400.0
2024,38,849,Bls.,61,408.0
2024,38,849,Bls.,63,490.0
2024,38,849,Bls.,70,2429.0
2024,38,85,Lts.,3,2.0
2024,38,85,Lts.,62,2.0
2024,38,85,Lts.,63,12.0
2024,38,851,Lts.,3,180.0
2024,38,851,Lts.,10,140.0
2024,38,851,Lts.,14,300.0
2024,38,851,Lts.,15,160.0
2024,38,851,Lts.,61,780.0
2024,38,851,Lts.,62,2860.0
2024,38,851,Lts.,63,200.0
2024,38,856,Tn.,3,0.7
2024,38,856,Tn.,61,0.6000000000000001
2024,38,856,Tn.,62,10.4
2024,38,856,Tn.,63,0.26
2024,38,858,Bls.,3,186.0
2024,38,858,Bls.,61,495.0
2024,38,858,Bls.,63,327.0
2024,38,858,Bls.,70,1487.0
2024,38,88,Lts.,3,120.0
2024,38,88,Lts.,10,80.0
2024,38,88,Lts.,14,80.0
2024,38,88,Lts.,15,160.0
2024,38,88,Lts.,61,1520.0
2024,38,88,Lts.,62,2920.0
2024,38,88,Lts.,63,1480.0
2024,38,884,Bls.,14,34.0
2024,38,884,Bls.,15,1.0
2024,38,884,Bls.,63,100.0
2024,38,884,Bls.,70,212.0
2024,38,89,Lts.,3,10.0
2024,38,89,Lts.,11,160.0
2024,38,89,Lts.,14,80.0
2024,38,89,Lts.,61,50.0
2024,38,89,Lts.,62,695.0
2024,38,89,Lts.,63,1960.0
2024,38,890,Bls.,3,18.0
2024,38,890,Bls.,61,3.0
2024,38,890,Bls.,70,41.0
2024,38,91,Lts.,62,80.0
2024,38,911,Bls.,63,40.0
2024,39,102,Lts.,10,6.0
2024,39,102,Lts.,14,24.0
2024,39,102,Lts.,61,38.0
2024,39,102,Lts.,63,21.0
2024,39,106,Lts.,62,60.0
2024,39,106,Lts.,63,150.0
2024,39,142,Pack,10,6.0
2024,39,158,Lts.,2,90.0
2024,39,158,Lts.,3,60.0
2024,39,158,Lts.,14,305.0
2024,39,158,Lts.,15,455.0
2024,39,158,Lts.,61,605.0
2024,39,158,Lts.,62,5680.0
2024,39,158,Lts.,63,700.0
2024,39,159,Lts.,14,99.0
2024,39,159,Lts.,15,44.0
2024,39,159,Lts.,61,22.0
2024,39,159,Lts.,62,147.0
2024,39,159,Lts.,63,66.0
2024,39,160,Lts.,3,30.0
2024,39,160,Lts.,10,20.0
2024,39,160,Lts.,14,20.0
2024,39,160,Lts.,61,250.0
2024,39,160,Lts.,62,30.0
2024,39,160,Lts.,63,30.0
2024,39,161,Pack,14,1.0
2024,39,161,Pack,62,35.0
2024,39,162,Lts.,63,5.0
2024,39,166,Lts.,2,17.0
2024,39,166,Lts.,3,21.0
2024,39,166,Lts.,14,14.0
2024,39,166,Lts.,15,76.0
2024,39,166,Lts.,61,2.0
2024,39,166,Lts.,62,84.0
2024,39,166,Lts.,63,144.0
2024,39,168,Lts.,10,160.0
2024,39,168,Lts.,14,160.0
2024,39,168,Lts.,62,240.0
2024,39,168,Lts.,63,280.0
2024,39,241,Kgs.,3,300.0
2024,39,264,Unid.,61,3.0
2024,39,282,Kgs.,62,3.5
2024,39,286,Lts.,63,280.0
2024,39,375,Lts.,10,38.0
2024,39,375,Lts.,62,12.0
2024,39,377,Lts.,62,3800.0
2024,39,378,Lts.,62,135.0
2024,39,380,Kgs.,2,200.0
2024,39,380,Kgs.,3,150.0
2024,39,380,Kgs.,14,445.0
2024,39,380,Kgs.,15,290.0
2024,39,380,Kgs.,22,90.0
2024,39,380,Kgs.,61,1935.0
2024,39,380,Kgs.,62,5990.0
2024,39,380,Kgs.,63,900.0
2024,39,389,Lts.,2,25.0
2024,39,389,Lts.,15,15.0
2024,39,389,Lts.,61,75.0
2024,39,389,Lts.,62,240.0
2024,39,392,Lts.,61,20.0
2024,39,396,Pack,63,100.0
2024,39,408,Unid.,14,6.0
2024,39,41,Lts.,3,360.0
2024,39,41,Lts.,4,500.0
2024,39,41,Lts.,10,100.0
2024,39,41,Lts.,14,480.0
2024,39,41,Lts.,15,2840.0
2024,39,41,Lts.,61,1800.0
2024,39,41,Lts.,62,3100.0
2024,39,41,Lts.,63,2940.0
2024,39,42,Lts.,3,120.0
2024,39,42,Lts.,4,300.0
2024,39,42,Lts.,15,20.0
2024,39,42,Lts.,61,560.0
2024,39,42,Lts.,62,140.0
2024,39,42,Lts.,63,40.0
2024,39,431,Lts.,61,120.0
2024,39,431,Lts.,62,10.0
2024,39,44,Lts.,14,60.0
2024,39,44,Lts.,61,20.0
2024,39,442,Kgs.,61,1.5
2024,39,449,Kgs.,7,220.0
2024,39,449,Kgs.,10,50.0
2024,39,449,Kgs.,14,67.0
2024,39,449,Kgs.,61,100.0
2024,39,449,Kgs.,62,29.0
2024,39,449,Kgs.,63,150.0
2024,39,461,Tn.,63,0.8
2024,39,463,Tn.,2,22.200000000000003
2024,39,463,Tn.,7,20.4
2024,39,48,Lts.,10,1100.0
2024,39,48,Lts.,61,420.0
2024,39,481,Tn.,14,0.3
2024,39,485,Tn.,22,30.04
2024,39,50,Lts.,62,45.0
2024,39,51,Lts.,3,20.0
2024,39,51,Lts.,10,100.0
2024,39,51,Lts.,15,20.0
2024,39,51,Lts.,61,1470.0
2024,39,51,Lts.,62,20.0
2024,39,52,Lts.,10,10.0
2024,39,52,Lts.,14,10.0
2024,39,52,Lts.,61,35.0
2024,39,52,Lts.,62,300.0
2024,39,52,Lts.,63,10.0
2024,39,53,Kgs.,1,2.0
2024,39,53,Kgs.,14,4.0
2024,39,53,Kgs.,15,3.7
2024,39,53,Kgs.,62,19.2
2024,39,53,Kgs.,63,4.0
2024,39,54,Lts.,2,50.0
2024,39,54,Lts.,3,10.0
2024,39,54,Lts.,10,20.0
2024,39,54,Lts.,14,260.0
2024,39,54,Lts.,15,20.0
2024,39,54,Lts.,61,30.0
2024,39,54,Lts.,62,190.0
2024,39,54,Lts.,63,190.0
2024,39,56,Kgs.,10,3.0
2024,39,56,Kgs.,62,20.0
2024,39,56,Kgs.,63,1.0
2024,39,561,Bls.,70,22.0
2024,39,57,Lts.,3,5.0
2024,39,57,Lts.,4,10.0
2024,39,57,Lts.,14,95.0
2024,39,57,Lts.,15,65.0
2024,39,57,Lts.,61,30.0
2024,39,57,Lts.,62,35.0
2024,39,57,Lts.,63,100.0
2024,39,59,Lts.,3,10.0
2024,39,59,Lts.,15,5.0
2024,39,59,Lts.,61,110.0
2024,39,60,Kgs.,14,12.0
2024,39,60,Lts.,3,55.0
2024,39,60,Lts.,9,20.0
2024,39,60,Lts.,15,10.0
2024,39,60,Lts.,61,85.0
2024,39,60,Lts.,62,1250.0
2024,39,60,Lts.,63,300.0
2024,39,61,Lts.,62,220.0
2024,39,63,Lts.,4,10.0
2024,39,63,Lts.,10,10.0
2024,39,63,Lts.,14,70.0
2024,39,63,Lts.,61,50.0
2024,39,63,Lts.,62,500.0
2024,39,63,Lts.,63,30.0
2024,39,65,Lts.,3,2240.0
2024,39,65,Lts.,10,680.0
2024,39,65,Lts.,14,7800.0
2024,39,65,Lts.,15,4540.0
2024,39,65,Lts.,61,22280.0
2024,39,65,Lts.,62,14600.0
2024,39,65,Lts.,63,20900.0
2024,39,68,Lts.,1,5.0
2024,39,68,Lts.,2,15.0
2024,39,68,Lts.,15,5.0
2024,39,68,Lts.,61,145.0
2024,39,68,Lts.,62,140.0
2024,39,68,Lts.,63,5.0
2024,39,693,Lts.,3,34.0
2024,39,693,Lts.,14,93.0
2024,39,693,Lts.,15,6.0
2024,39,693,Lts.,62,67.0
2024,39,693,Lts.,63,211.0
2024,39,696,Lts.,2,28.0
2024,39,696,Lts.,62,6.0
2024,39,70,Lts.,14,240.0
2024,39,70,Lts.,61,40.0
2024,39,70,Lts.,62,40.0
2024,39,710,Lts.,14,18.0
2024,39,710,Lts.,62,36.0
2024,39,711,Kgs.,62,6.0
2024,39,719,Kgs.,2,9.46
2024,39,719,Kgs.,10,4.3
2024,39,719,Kgs.,14,2.58
2024,39,719,Kgs.,61,6.88
2024,39,719,Kgs.,62,6.88
2024,39,719,Kgs.,63,2.58
2024,39,719,Lts.,14,65.0
2024,39,719,Lts.,61,15.0
2024,39,719,Lts.,62,400.0
2024,39,719,Lts.,63,80.0
2024,39,73,Lts.,62,25.0
2024,39,73,Lts.,63,60.0
2024,39,734,Lts.,15,45.0
2024,39,734,Lts.,61,250.0
2024,39,734,Lts.,62,150.0
2024,39,734,Lts.,63,485.0
2024,39,735,Lts.,14,1040.0
2024,39,735,Lts.,15,460.0
2024,39,735,Lts.,61,3320.0
2024,39,735,Lts.,62,960.0
2024,39,735,Lts.,63,3820.0
2024,39,76,Lts.,7,160.0
2024,39,76,Lts.,61,140.0
2024,39,76,Lts.,62,160.0
2024,39,766,Tn.,61,0.3
2024,39,766,Tn.,63,1.8
2024,39,766,Tn.,70,4.7
2024,39,768,Tn.,3,5.925
2024,39,768,Tn.,61,5.55
2024,39,768,Tn.,63,1.5
2024,39,77,Lts.,14,160.0
2024,39,774,Kgs.,7,90.0
2024,39,774,Kgs.,63,60.0
2024,39,774,Tn.,7,0.305
2024,39,774,Tn.,61,0.255
2024,39,774,Tn.,63,0.375
2024,39,774,Tn.,70,4.1450000000000005
2024,39,777,Tn.,61,0.5
2024,39,777,Tn.,70,0.5
2024,39,78,Kgs.,7,2.25
2024,39,78,Kgs.,14,0.5
2024,39,78,Kgs.,15,0.25
2024,39,78,Kgs.,61,15.0
2024,39,78,Kgs.,62,0.1
2024,39,784,Lts.,10,50.0
2024,39,784,Lts.,63,70.0
2024,39,784,Pack,14,13.0
2024,39,784,Pack,61,3.0
2024,39,788,Lts.,15,6.0
2024,39,788,Lts.,61,2.0
2024,39,794,Tn.,3,7.0
2024,39,794,Tn.,4,0.5
2024,39,794,Tn.,14,2.975
2024,39,794,Tn.,61,0.8
2024,39,794,Tn.,63,2.075
2024,39,794,Tn.,70,0.1
2024,39,80,Lts.,10,100.0
2024,39,80,Lts.,14,80.0
2024,39,80,Lts.,15,300.0
2024,39,80,Lts.,61,2520.0
2024,39,80,Lts.,62,360.0
2024,39,80,Lts.,63,180.0
2024,39,801,Tn.,61,0.05
2024,39,808,Bls.,3,22.0
2024,39,808,Bls.,14,20.0
2024,39,808,Bls.,15,16.0
2024,39,808,Bls.,18,5.0
2024,39,808,Bls.,61,71.0
2024,39,808,Bls.,63,127.0
2024,39,808,Bls.,70,43.0
2024,39,809,Lts.,3,100.0
2024,39,809,Lts.,15,20.0
2024,39,809,Lts.,42,20.0
2024,39,810,Lts.,61,635.0
2024,39,810,Lts.,63,20.0
2024,39,811,Lts.,3,305.0
2024,39,813,Kgs.,3,15.9
2024,39,814,Lts.,10,150.0
2024,39,814,Lts.,61,80.0
2024,39,814,Lts.,62,60.0
2024,39,818,Lts.,10,340.0
2024,39,818,Lts.,14,80.0
2024,39,818,Lts.,61,180.0
2024,39,818,Lts.,63,400.0
2024,39,825,Tn.,70,1.15
2024,39,828,Unid.,15,1.0
2024,39,828,Unid.,63,1.0
2024,39,829,Unid.,62,2.0
2024,39,83,Lts.,14,10.0
2024,39,83,Lts.,61,270.0
2024,39,83,Lts.,62,240.0
2024,39,83,Lts.,63,20.0
2024,39,835,Tn.,61,0.975
2024,39,838,Bls.,61,15.0
2024,39,848,Bls.,3,45.0
2024,39,848,Bls.,61,324.0
2024,39,848,Bls.,63,61.0
2024,39,849,Bls.,3,57.0
2024,39,849,Bls.,4,343.0
2024,39,849,Bls.,15,135.0
2024,39,849,Bls.,61,191.0
2024,39,849,Bls.,63,545.0
2024,39,849,Bls.,70,258.0
2024,39,85,Lts.,3,1.0
2024,39,85,Lts.,63,1.0
2024,39,851,Lts.,10,20.0
2024,39,851,Lts.,14,1280.0
2024,39,851,Lts.,15,140.0
2024,39,851,Lts.,61,1600.0
2024,39,851,Lts.,62,320.0
2024,39,851,Lts.,63,320.0
2024,39,856,Tn.,61,2.7
2024,39,856,Tn.,62,5.0
2024,39,856,Tn.,63,1.5
2024,39,858,Bls.,3,122.0
2024,39,858,Bls.,14,16.0
2024,39,858,Bls.,15,71.0
2024,39,858,Bls.,61,166.0
2024,39,858,Bls.,63,563.0
2024,39,858,Bls.,70,135.0
2024,39,869,Bls.,7,4.0
2024,39,869,Bls.,70,4.0
2024,39,878,Tn.,63,0.75
2024,39,879,Bls.,10,80.0
2024,39,88,Lts.,3,360.0
2024,39,88,Lts.,10,260.0
2024,39,88,Lts.,14,880.0
2024,39,88,Lts.,15,160.0
2024,39,88,Lts.,61,1350.0
2024,39,88,Lts.,62,9160.0
2024,39,88,Lts.,63,3380.0
2024,39,884,Bls.,61,84.0
2024,39,884,Bls.,63,77.0
2024,39,884,Bls.,70,92.0
2024,39,89,Lts.,3,30.0
2024,39,89,Lts.,10,80.0
2024,39,89,Lts.,14,305.0
2024,39,89,Lts.,61,885.0
2024,39,89,Lts.,62,1535.0
2024,39,89,Lts.,63,1325.0
2024,39,890,Bls.,70,79.0
2024,40,102,Lts.,2,18.0
2024,40,102,Lts.,14,10.0
2024,40,102,Lts.,15,3.0
2024,40,102,Lts.,22,3.0
2024,40,102,Lts.,61,14.0
2024,40,102,Lts.,62,32.0
2024,40,102,Lts.,63,25.0
2024,40,106,Lts.,15,25.0
2024,40,106,Lts.,62,5.0
2024,40,142,Pack,2,2.0
2024,40,158,Lts.,14,80.0
2024,40,158,Lts.,15,60.0
2024,40,158,Lts.,22,20.0
2024,40,158,Lts.,61,80.0
2024,40,158,Lts.,62,2420.0
2024,40,158,Lts.,63,1740.0
2024,40,159,Lts.,10,2.0
2024,40,159,Lts.,14,149.0
2024,40,159,Lts.,15,4.0
2024,40,159,Lts.,61,102.0
2024,40,159,Lts.,62,42.0
2024,40,159,Lts.,63,270.0
2024,40,160,Lts.,2,90.0
2024,40,160,Lts.,3,150.0
2024,40,160,Lts.,10,50.0
2024,40,160,Lts.,14,200.0
2024,40,160,Lts.,15,60.0
2024,40,160,Lts.,61,360.0
2024,40,160,Lts.,62,120.0
2024,40,160,Lts.,63,280.0
2024,40,161,Pack,62,80.0
2024,40,166,Lts.,2,34.0
2024,40,166,Lts.,3,34.0
2024,40,166,Lts.,14,215.0
2024,40,166,Lts.,15,5.0
2024,40,166,Lts.,61,4.0
2024,40,166,Lts.,62,13.0
2024,40,166,Lts.,63,204.0
2024,40,167,Kgs.,61,35.0
2024,40,167,Lts.,61,12.0
2024,40,168,Lts.,3,500.0
2024,40,168,Lts.,7,140.0
2024,40,168,Lts.,15,120.0
2024,40,168,Lts.,62,60.0
2024,40,228,Bls.,70,15.0
2024,40,245,Kgs.,70,25.0
2024,40,256,Unid.,2,224.0
2024,40,258,Lts.,61,100.0
2024,40,264,Unid.,7,3.0
2024,40,282,Kgs.,15,0.35
2024,40,282,Kgs.,61,1.4
2024,40,282,Kgs.,62,53.9
2024,40,282,Kgs.,63,5.6
2024,40,375,Lts.,10,8.0
2024,40,375,Lts.,61,20.0
2024,40,375,Lts.,63,4.0
2024,40,377,Lts.,10,120.0
2024,40,380,Kgs.,2,960.0
2024,40,380,Kgs.,3,300.0
2024,40,380,Kgs.,14,1280.0
2024,40,380,Kgs.,15,430.0
2024,40,380,Kgs.,18,120.0
2024,40,380,Kgs.,22,60.0
2024,40,380,Kgs.,61,725.0
2024,40,380,Kgs.,62,1155.0
2024,40,380,Kgs.,63,330.0
2024,40,389,Lts.,61,140.0
2024,40,389,Lts.,62,5.0
2024,40,389,Lts.,63,175.0
2024,40,396,Pack,63,237.0
2024,40,408,Unid.,14,5.0
2024,40,41,Lts.,1,20.0
2024,40,41,Lts.,2,360.0
2024,40,41,Lts.,3,740.0
2024,40,41,Lts.,4,4700.0
2024,40,41,Lts.,10,320.0
2024,40,41,Lts.,14,880.0
2024,40,41,Lts.,15,700.0
2024,40,41,Lts.,22,40.0
2024,40,41,Lts.,61,4400.0
2024,40,41,Lts.,62,5300.0
2024,40,41,Lts.,63,7240.0
2024,40,412,Unid.,63,3.0
2024,40,42,Lts.,61,1400.0
2024,40,42,Lts.,62,80.0
2024,40,42,Lts.,63,60.0
2024,40,430,Pack,63,8.0
2024,40,431,Lts.,15,30.0
2024,40,431,Lts.,22,10.0
2024,40,431,Lts.,62,10.0
2024,40,431,Lts.,63,50.0
2024,40,44,Lts.,15,60.0
2024,40,442,Kgs.,63,0.6
2024,40,449,Kgs.,3,5.0
2024,40,449,Kgs.,4,49.0
2024,40,449,Kgs.,14,4.0
2024,40,449,Kgs.,61,108.0
2024,40,449,Kgs.,62,284.0
2024,40,449,Kgs.,63,187.0
2024,40,457,Tn.,61,1.2
2024,40,48,Lts.,61,200.0
2024,40,48,Lts.,63,660.0
2024,40,481,Tn.,14,0.6
2024,40,481,Tn.,62,0.025
2024,40,487,Lts.,10,40.0
2024,40,487,Lts.,62,300.0
2024,40,50,Lts.,63,40.0
2024,40,51,Lts.,10,10.0
2024,40,51,Lts.,61,130.0
2024,40,51,Lts.,62,3240.0
2024,40,51,Lts.,63,640.0
2024,40,52,Lts.,14,15.0
2024,40,52,Lts.,15,5.0
2024,40,52,Lts.,62,30.0
2024,40,52,Lts.,63,5.0
2024,40,53,Kgs.,62,30.8
2024,40,53,Kgs.,63,12.600000000000001
2024,40,54,Lts.,3,20.0
2024,40,54,Lts.,10,20.0
2024,40,54,Lts.,14,70.0
2024,40,54,Lts.,61,100.0
2024,40,54,Lts.,62,320.0
2024,40,54,Lts.,63,110.0
2024,40,56,Kgs.,15,6.0
2024,40,56,Kgs.,61,6.0
2024,40,56,Kgs.,62,34.0
2024,40,57,Lts.,3,20.0
2024,40,57,Lts.,10,20.0
2024,40,57,Lts.,14,30.0
2024,40,57,Lts.,61,80.0
2024,40,57,Lts.,62,285.0
2024,40,57,Lts.,63,135.0
2024,40,59,Lts.,61,5.0
2024,40,60,Lts.,3,25.0
2024,40,60,Lts.,11,1.0
2024,40,60,Lts.,15,15.0
2024,40,60,Lts.,61,5.0
2024,40,60,Lts.,62,146.0
2024,40,60,Lts.,63,226.0
2024,40,61,Lts.,3,60.0
2024,40,61,Lts.,10,100.0
2024,40,61,Lts.,15,120.0
2024,40,61,Lts.,63,890.0
2024,40,63,Lts.,3,5.0
2024,40,63,Lts.,14,10.0
2024,40,63,Lts.,15,100.0
2024,40,63,Lts.,62,30.0
2024,40,63,Lts.,63,35.0
2024,40,65,Kgs.,7,60.0
2024,40,65,Kgs.,62,540.0
2024,40,65,Lts.,2,720.0
2024,40,65,Lts.,3,1120.0
2024,40,65,Lts.,10,600.0
2024,40,65,Lts.,14,4100.0
2024,40,65,Lts.,15,1360.0
2024,40,65,Lts.,18,360.0
2024,40,65,Lts.,61,11700.0
2024,40,65,Lts.,62,26960.0
2024,40,65,Lts.,63,18300.0
2024,40,68,Lts.,14,5.0
2024,40,68,Lts.,15,15.0
2024,40,68,Lts.,61,45.0
2024,40,68,Lts.,62,290.0
2024,40,69,Kgs.,63,36.48
2024,40,69,Lts.,62,80.0
2024,40,69,Lts.,63,35.0
2024,40,691,Lts.,62,1200.0
2024,40,693,Lts.,3,10.0
2024,40,693,Lts.,6,17.0
2024,40,693,Lts.,14,85.0
2024,40,693,Lts.,15,44.0
2024,40,693,Lts.,61,10.0
2024,40,693,Lts.,62,55.0
2024,40,693,Lts.,63,128.0
2024,40,696,Lts.,3,2.0
2024,40,696,Lts.,62,323.0
2024,40,70,Lts.,62,90.0
2024,40,70,Lts.,63,5.0
2024,40,710,Lts.,10,20.0
2024,40,710,Lts.,62,20.0
2024,40,710,Lts.,63,33.0
2024,40,711,Kgs.,10,9.0
2024,40,711,Kgs.,62,0.9
2024,40,711,Kgs.,63,19.2
2024,40,711,Lts.,61,65.0
2024,40,711,Lts.,63,165.0
2024,40,719,Kgs.,3,4.3
2024,40,719,Kgs.,61,3.44
2024,40,719,Kgs.,62,3.44
2024,40,719,Lts.,2,40.0
2024,40,719,Lts.,3,5.0
2024,40,719,Lts.,10,190.0
2024,40,719,Lts.,14,105.0
2024,40,719,Lts.,61,75.0
2024,40,719,Lts.,62,175.0
2024,40,719,Lts.,63,1350.0
2024,40,73,Lts.,61,10.0
2024,40,73,Lts.,62,200.0
2024,40,734,Lts.,3,370.0
2024,40,734,Lts.,61,225.0
2024,40,734,Lts.,62,850.0
2024,40,734,Lts.,63,190.0
2024,40,735,Lts.,3,180.0
2024,40,735,Lts.,14,680.0
2024,40,735,Lts.,61,21600.0
2024,40,735,Lts.,62,820.0
2024,40,735,Lts.,63,2440.0
2024,40,766,Tn.,61,3.9
